"","Terms","Docs","value","category"
"35582","summons",3,0.00900900900900901,"0.25"
"35583","sums",3,0,"0.25"
"35584","sumter",3,0,"0.25"
"35585","sundered",3,0,"0.25"
"35586","sung",3,0.00900900900900901,"0.25"
"35587","sunk",3,0,"0.25"
"35588","sunlight",3,0,"0.25"
"35589","suns",3,0,"0.25"
"35590","sunset",3,0,"0.25"
"35591","sunshine",3,0.00900900900900901,"0.25"
"35592","superbly",3,0.00900900900900901,"0.25"
"35593","superficial",3,0,"0.25"
"35594","superfluous",3,0.00900900900900901,"0.25"
"35595","supergovernment",3,0,"0.25"
"35596","superintend",3,0,"0.25"
"35597","superintendent",3,0,"0.25"
"35598","superior",3,0.00900900900900901,"0.25"
"35599","superiority",3,0,"0.25"
"35600","superiors",3,0,"0.25"
"35601","supersede",3,0,"0.25"
"35602","superseded",3,0,"0.25"
"35603","superstructure",3,0.00900900900900901,"0.25"
"35604","supervising",3,0.00900900900900901,"0.25"
"35605","supervision",3,0.027027027027027,"0.25"
"35606","supplanted",3,0,"0.25"
"35607","supplement",3,0,"0.25"
"35608","supplemented",3,0.00900900900900901,"0.25"
"35609","supplicating",3,0,"0.25"
"35610","supplication",3,0,"0.25"
"35611","supplications",3,0,"0.25"
"35612","supplies",3,0,"0.25"
"35613","supply",3,0.018018018018018,"0.25"
"35614","supplying",3,0,"0.25"
"35615","support",3,0.0990990990990991,"0.25"
"35616","supported",3,0.018018018018018,"0.25"
"35617","supporters",3,0,"0.25"
"35618","supporting",3,0.018018018018018,"0.25"
"35619","supports",3,0,"0.25"
"35620","suppose",3,0,"0.25"
"35621","supposed",3,0.00900900900900901,"0.25"
"35622","suppress",3,0,"0.25"
"35623","suppressed",3,0.00900900900900901,"0.25"
"35624","suppressing",3,0,"0.25"
"35625","suppression",3,0.00900900900900901,"0.25"
"35626","supremacy",3,0,"0.25"
"35627","supreme",3,0.027027027027027,"0.25"
"35628","sure",3,0.018018018018018,"0.25"
"35629","surely",3,0.045045045045045,"0.25"
"35630","surer",3,0,"0.25"
"35631","surest",3,0.027027027027027,"0.25"
"35632","surface",3,0.00900900900900901,"0.25"
"35633","surge",3,0,"0.25"
"35634","surging",3,0.00900900900900901,"0.25"
"35635","surmount",3,0,"0.25"
"35636","surmounting",3,0,"0.25"
"35637","surpass",3,0.00900900900900901,"0.25"
"35638","surpassed",3,0,"0.25"
"35639","surpasses",3,0,"0.25"
"35640","surpassing",3,0,"0.25"
"35641","surplus",3,0,"0.25"
"35642","surpluses",3,0,"0.25"
"35643","surprised",3,0.00900900900900901,"0.25"
"35644","surrender",3,0,"0.25"
"35645","surrendered",3,0.00900900900900901,"0.25"
"35646","surround",3,0.018018018018018,"0.25"
"35647","surrounded",3,0,"0.25"
"35648","surroundings",3,0,"0.25"
"35649","survey",3,0,"0.25"
"35650","surveying",3,0,"0.25"
"35651","surveys",3,0,"0.25"
"35652","survival",3,0.018018018018018,"0.25"
"35653","survive",3,0.018018018018018,"0.25"
"35654","survived",3,0.00900900900900901,"0.25"
"35655","surviving",3,0,"0.25"
"35656","susceptible",3,0,"0.25"
"35657","suspected",3,0,"0.25"
"35658","suspended",3,0,"0.25"
"35659","suspension",3,0,"0.25"
"35660","suspicion",3,0.027027027027027,"0.25"
"35661","sustain",3,0.036036036036036,"0.25"
"35662","sustainable",3,0.00900900900900901,"0.25"
"35663","sustained",3,0.045045045045045,"0.25"
"35664","sustaining",3,0,"0.25"
"35665","sustenance",3,0,"0.25"
"35666","swallowed",3,0,"0.25"
"35667","swarming",3,0,"0.25"
"35668","sway",3,0,"0.25"
"35669","swayed",3,0.00900900900900901,"0.25"
"35670","swear",3,0,"0.25"
"35671","swearing",3,0,"0.25"
"35672","sweat",3,0.00900900900900901,"0.25"
"35673","sweats",3,0,"0.25"
"35674","sweatshops",3,0.00900900900900901,"0.25"
"35675","sweep",3,0.018018018018018,"0.25"
"35676","sweeping",3,0.00900900900900901,"0.25"
"35677","sweet",3,0,"0.25"
"35678","swell",3,0,"0.25"
"35679","swept",3,0.00900900900900901,"0.25"
"35680","swerved",3,0,"0.25"
"35681","swift",3,0.027027027027027,"0.25"
"35682","swiftest",3,0.00900900900900901,"0.25"
"35683","swill",3,0.00900900900900901,"0.25"
"35684","swollen",3,0,"0.25"
"35685","sword",3,0.00900900900900901,"0.25"
"35686","sworn",3,0.045045045045045,"0.25"
"35687","symbol",3,0,"0.25"
"35688","sympathetic",3,0,"0.25"
"35689","sympathies",3,0,"0.25"
"35690","sympathize",3,0,"0.25"
"35691","sympathized",3,0.00900900900900901,"0.25"
"35692","sympathy",3,0.0630630630630631,"0.25"
"35693","symptom",3,0,"0.25"
"35694","symptoms",3,0.00900900900900901,"0.25"
"35695","synagogue",3,0.00900900900900901,"0.25"
"35696","system",3,0.0990990990990991,"0.25"
"35697","systematic",3,0,"0.25"
"35698","systems",3,0,"0.25"
"35699","table",3,0.00900900900900901,"0.25"
"35700","tactic",3,0.00900900900900901,"0.25"
"35701","taint",3,0,"0.25"
"35702","take",3,0.153153153153153,"0.25"
"35703","taken",3,0.117117117117117,"0.25"
"35704","takers",3,0.00900900900900901,"0.25"
"35705","takes",3,0,"0.25"
"35706","taking",3,0.036036036036036,"0.25"
"35707","talent",3,0,"0.25"
"35708","talents",3,0,"0.25"
"35709","talk",3,0,"0.25"
"35710","talking",3,0.00900900900900901,"0.25"
"35711","tangible",3,0,"0.25"
"35712","tanks",3,0.00900900900900901,"0.25"
"35713","tapping",3,0,"0.25"
"35714","tarawa",3,0,"0.25"
"35715","tardy",3,0,"0.25"
"35716","target",3,0,"0.25"
"35717","targets",3,0.00900900900900901,"0.25"
"35718","tariff",3,0.126126126126126,"0.25"
"35719","tariffs",3,0,"0.25"
"35720","tarnished",3,0,"0.25"
"35721","tarry",3,0.00900900900900901,"0.25"
"35722","task",3,0.189189189189189,"0.25"
"35723","tasked",3,0,"0.25"
"35724","tasks",3,0.027027027027027,"0.25"
"35725","tasku",3,0.00900900900900901,"0.25"
"35726","tasted",3,0.00900900900900901,"0.25"
"35727","taught",3,0.018018018018018,"0.25"
"35728","taxation",3,0.045045045045045,"0.25"
"35729","taxes",3,0.018018018018018,"0.25"
"35730","taxgatherer",3,0,"0.25"
"35731","taxing",3,0,"0.25"
"35732","teach",3,0.018018018018018,"0.25"
"35733","teacher",3,0,"0.25"
"35734","teachers",3,0.00900900900900901,"0.25"
"35735","teaches",3,0,"0.25"
"35736","teaching",3,0.00900900900900901,"0.25"
"35737","teachings",3,0,"0.25"
"35738","tear",3,0,"0.25"
"35739","tearfully",3,0.00900900900900901,"0.25"
"35740","tears",3,0,"0.25"
"35741","technical",3,0,"0.25"
"35742","technicalities",3,0,"0.25"
"35743","techniques",3,0,"0.25"
"35744","technological",3,0,"0.25"
"35745","technologies",3,0,"0.25"
"35746","technology",3,0.027027027027027,"0.25"
"35747","technologys",3,0.00900900900900901,"0.25"
"35748","teem",3,0,"0.25"
"35749","teeming",3,0,"0.25"
"35750","telegraph",3,0,"0.25"
"35751","tell",3,0.018018018018018,"0.25"
"35752","telling",3,0,"0.25"
"35753","tells",3,0.00900900900900901,"0.25"
"35754","temper",3,0.00900900900900901,"0.25"
"35755","temperance",3,0,"0.25"
"35756","temperate",3,0,"0.25"
"35757","tempered",3,0.027027027027027,"0.25"
"35758","tempering",3,0.00900900900900901,"0.25"
"35759","tempest",3,0,"0.25"
"35760","temple",3,0.027027027027027,"0.25"
"35761","temporarily",3,0.00900900900900901,"0.25"
"35762","temporary",3,0.027027027027027,"0.25"
"35763","tempt",3,0.00900900900900901,"0.25"
"35764","temptation",3,0,"0.25"
"35765","temptations",3,0,"0.25"
"35766","tempted",3,0,"0.25"
"35767","tempts",3,0,"0.25"
"35768","tend",3,0.00900900900900901,"0.25"
"35769","tended",3,0,"0.25"
"35770","tendencies",3,0,"0.25"
"35771","tendency",3,0.00900900900900901,"0.25"
"35772","tender",3,0,"0.25"
"35773","tendered",3,0,"0.25"
"35774","tendering",3,0,"0.25"
"35775","tending",3,0,"0.25"
"35776","tends",3,0,"0.25"
"35777","tenets",3,0.00900900900900901,"0.25"
"35778","tens",3,0.018018018018018,"0.25"
"35779","tense",3,0,"0.25"
"35780","tentative",3,0.00900900900900901,"0.25"
"35781","tenure",3,0.00900900900900901,"0.25"
"35782","term",3,0.018018018018018,"0.25"
"35783","termed",3,0,"0.25"
"35784","terminate",3,0,"0.25"
"35785","terminated",3,0,"0.25"
"35786","termination",3,0,"0.25"
"35787","terminationmay",3,0,"0.25"
"35788","terms",3,0.018018018018018,"0.25"
"35789","terrible",3,0.00900900900900901,"0.25"
"35790","terrific",3,0,"0.25"
"35791","terrifying",3,0,"0.25"
"35792","territorial",3,0,"0.25"
"35793","territories",3,0,"0.25"
"35794","territory",3,0.00900900900900901,"0.25"
"35795","territoryshall",3,0,"0.25"
"35796","terror",3,0.0540540540540541,"0.25"
"35797","terrorism",3,0,"0.25"
"35798","terrors",3,0.00900900900900901,"0.25"
"35799","test",3,0.0540540540540541,"0.25"
"35800","testament",3,0.00900900900900901,"0.25"
"35801","tested",3,0.027027027027027,"0.25"
"35802","testifying",3,0,"0.25"
"35803","testimony",3,0.00900900900900901,"0.25"
"35804","tests",3,0.00900900900900901,"0.25"
"35805","testusuccessfully",3,0.00900900900900901,"0.25"
"35806","texas",3,0,"0.25"
"35807","text",3,0,"0.25"
"35808","texture",3,0.00900900900900901,"0.25"
"35809","thank",3,0.0990990990990991,"0.25"
"35810","thankful",3,0.00900900900900901,"0.25"
"35811","thanks",3,0,"0.25"
"35812","thee",3,0,"0.25"
"35813","theme",3,0,"0.25"
"35814","themes",3,0.00900900900900901,"0.25"
"35815","thence",3,0,"0.25"
"35816","theoretic",3,0,"0.25"
"35817","theorists",3,0,"0.25"
"35818","theory",3,0,"0.25"
"35819","thereby",3,0.018018018018018,"0.25"
"35820","therefor",3,0.00900900900900901,"0.25"
"35821","therefore",3,0.0540540540540541,"0.25"
"35822","therefrom",3,0,"0.25"
"35823","therein",3,0,"0.25"
"35824","thereof",3,0.00900900900900901,"0.25"
"35825","thereon",3,0,"0.25"
"35826","thereto",3,0,"0.25"
"35827","therewith",3,0,"0.25"
"35828","thick",3,0,"0.25"
"35829","thing",3,0.045045045045045,"0.25"
"35830","things",3,0.297297297297297,"0.5"
"35831","thingsu",3,0,"0.25"
"35832","think",3,0.00900900900900901,"0.25"
"35833","thinking",3,0.00900900900900901,"0.25"
"35834","third",3,0.00900900900900901,"0.25"
"35835","thirdly",3,0,"0.25"
"35836","thirst",3,0,"0.25"
"35837","thirsting",3,0,"0.25"
"35838","thirteen",3,0,"0.25"
"35839","thirteenth",3,0.018018018018018,"0.25"
"35840","thirty",3,0.018018018018018,"0.25"
"35841","thirtyeight",3,0,"0.25"
"35842","thirtyfour",3,0.00900900900900901,"0.25"
"35843","thirtyseven",3,0,"0.25"
"35844","thirtysix",3,0,"0.25"
"35845","thomas",3,0.018018018018018,"0.25"
"35846","thorough",3,0.00900900900900901,"0.25"
"35847","thoroughly",3,0,"0.25"
"35848","thou",3,0,"0.25"
"35849","though",3,0.0900900900900901,"0.25"
"35850","thought",3,0.0990990990990991,"0.25"
"35851","thoughtful",3,0.00900900900900901,"0.25"
"35852","thoughtfully",3,0.018018018018018,"0.25"
"35853","thoughts",3,0.018018018018018,"0.25"
"35854","thousand",3,0.018018018018018,"0.25"
"35855","thousandfold",3,0,"0.25"
"35856","thousands",3,0.00900900900900901,"0.25"
"35857","thousandth",3,0,"0.25"
"35858","thrashed",3,0,"0.25"
"35859","threat",3,0.036036036036036,"0.25"
"35860","threaten",3,0.00900900900900901,"0.25"
"35861","threatened",3,0.00900900900900901,"0.25"
"35862","threatening",3,0.00900900900900901,"0.25"
"35863","threatens",3,0.00900900900900901,"0.25"
"35864","threats",3,0.018018018018018,"0.25"
"35865","three",3,0.027027027027027,"0.25"
"35866","threefold",3,0,"0.25"
"35867","threescore",3,0.00900900900900901,"0.25"
"35868","threeway",3,0.00900900900900901,"0.25"
"35869","threshold",3,0.00900900900900901,"0.25"
"35870","thrift",3,0.00900900900900901,"0.25"
"35871","thrill",3,0.00900900900900901,"0.25"
"35872","thrilling",3,0,"0.25"
"35873","thrive",3,0.00900900900900901,"0.25"
"35874","thrives",3,0.027027027027027,"0.25"
"35875","thriving",3,0.00900900900900901,"0.25"
"35876","throes",3,0,"0.25"
"35877","thrones",3,0,"0.25"
"35878","throng",3,0,"0.25"
"35879","throughout",3,0.0900900900900901,"0.25"
"35880","throw",3,0,"0.25"
"35881","throwing",3,0,"0.25"
"35882","thrown",3,0,"0.25"
"35883","thrust",3,0,"0.25"
"35884","thus",3,0.018018018018018,"0.25"
"35885","thwarted",3,0,"0.25"
"35886","tide",3,0.00900900900900901,"0.25"
"35887","tides",3,0.00900900900900901,"0.25"
"35888","ties",3,0.018018018018018,"0.25"
"35889","tiger",3,0.00900900900900901,"0.25"
"35890","tightly",3,0,"0.25"
"35891","till",3,0,"0.25"
"35892","tillage",3,0,"0.25"
"35893","tillers",3,0,"0.25"
"35894","time",3,0.621621621621622,"0.75"
"35895","timefellowcitizens",3,0,"0.25"
"35896","timehonored",3,0.00900900900900901,"0.25"
"35897","timeless",3,0.036036036036036,"0.25"
"35898","times",3,0.117117117117117,"0.25"
"35899","timesenforcement",3,0,"0.25"
"35900","timesupon",3,0.00900900900900901,"0.25"
"35901","timeu",3,0.00900900900900901,"0.25"
"35902","timid",3,0,"0.25"
"35903","timidity",3,0.018018018018018,"0.25"
"35904","tiny",3,0,"0.25"
"35905","tire",3,0,"0.25"
"35906","tireatening",3,0,"0.25"
"35907","tireless",3,0.00900900900900901,"0.25"
"35908","tirelessly",3,0.00900900900900901,"0.25"
"35909","tiring",3,0.00900900900900901,"0.25"
"35910","title",3,0,"0.25"
"35911","titles",3,0,"0.25"
"35912","tobacco",3,0.00900900900900901,"0.25"
"35913","todays",3,0.027027027027027,"0.25"
"35914","todayuone",3,0,"0.25"
"35915","together",3,0.243243243243243,"0.25"
"35916","toil",3,0.018018018018018,"0.25"
"35917","toiled",3,0.00900900900900901,"0.25"
"35918","toilers",3,0,"0.25"
"35919","toiling",3,0,"0.25"
"35920","token",3,0,"0.25"
"35921","tolerance",3,0.0540540540540541,"0.25"
"35922","tolerant",3,0.00900900900900901,"0.25"
"35923","tolerate",3,0.018018018018018,"0.25"
"35924","tolerated",3,0,"0.25"
"35925","toleration",3,0,"0.25"
"35926","tomb",3,0,"0.25"
"35927","tombstones",3,0,"0.25"
"35928","tomorrow",3,0,"0.25"
"35929","tomorrows",3,0.018018018018018,"0.25"
"35930","tone",3,0,"0.25"
"35931","tones",3,0,"0.25"
"35932","tongues",3,0.00900900900900901,"0.25"
"35933","tonnage",3,0,"0.25"
"35934","took",3,0.018018018018018,"0.25"
"35935","tool",3,0,"0.25"
"35936","tools",3,0.00900900900900901,"0.25"
"35937","topic",3,0.00900900900900901,"0.25"
"35938","topics",3,0,"0.25"
"35939","toppled",3,0,"0.25"
"35940","torch",3,0.00900900900900901,"0.25"
"35941","torment",3,0.00900900900900901,"0.25"
"35942","tormented",3,0,"0.25"
"35943","torn",3,0.00900900900900901,"0.25"
"35944","torture",3,0,"0.25"
"35945","total",3,0.018018018018018,"0.25"
"35946","totalitarian",3,0,"0.25"
"35947","totally",3,0,"0.25"
"35948","touch",3,0.00900900900900901,"0.25"
"35949","touched",3,0.00900900900900901,"0.25"
"35950","touching",3,0,"0.25"
"35951","touchstone",3,0,"0.25"
"35952","touchstones",3,0,"0.25"
"35953","toward",3,0.108108108108108,"0.25"
"35954","towards",3,0.00900900900900901,"0.25"
"35955","tower",3,0,"0.25"
"35956","town",3,0,"0.25"
"35957","towns",3,0.00900900900900901,"0.25"
"35958","traced",3,0,"0.25"
"35959","traces",3,0,"0.25"
"35960","tracing",3,0,"0.25"
"35961","tracts",3,0,"0.25"
"35962","trade",3,0.144144144144144,"0.25"
"35963","traded",3,0,"0.25"
"35964","trading",3,0,"0.25"
"35965","tradition",3,0.018018018018018,"0.25"
"35966","traditional",3,0.027027027027027,"0.25"
"35967","traditions",3,0.027027027027027,"0.25"
"35968","traffic",3,0,"0.25"
"35969","tragedy",3,0.018018018018018,"0.25"
"35970","tragic",3,0.00900900900900901,"0.25"
"35971","tragically",3,0,"0.25"
"35972","train",3,0.018018018018018,"0.25"
"35973","trained",3,0.00900900900900901,"0.25"
"35974","training",3,0,"0.25"
"35975","trait",3,0,"0.25"
"35976","traitors",3,0,"0.25"
"35977","traits",3,0,"0.25"
"35978","tranquil",3,0,"0.25"
"35979","tranquillity",3,0,"0.25"
"35980","transaction",3,0,"0.25"
"35981","transactions",3,0,"0.25"
"35982","transcend",3,0,"0.25"
"35983","transcended",3,0.00900900900900901,"0.25"
"35984","transcendent",3,0,"0.25"
"35985","transcendently",3,0,"0.25"
"35986","transcending",3,0,"0.25"
"35987","transcends",3,0,"0.25"
"35988","transcontinental",3,0.00900900900900901,"0.25"
"35989","transfer",3,0.00900900900900901,"0.25"
"35990","transferred",3,0,"0.25"
"35991","transferring",3,0,"0.25"
"35992","transfers",3,0,"0.25"
"35993","transform",3,0.00900900900900901,"0.25"
"35994","transit",3,0,"0.25"
"35995","transition",3,0.018018018018018,"0.25"
"35996","transitory",3,0,"0.25"
"35997","translated",3,0.00900900900900901,"0.25"
"35998","translating",3,0,"0.25"
"35999","transmit",3,0,"0.25"
"36000","transmitted",3,0,"0.25"
"36001","transpire",3,0,"0.25"
"36002","transportation",3,0.018018018018018,"0.25"
"36003","transported",3,0,"0.25"
"36004","trapped",3,0,"0.25"
"36005","trappings",3,0,"0.25"
"36006","travail",3,0,"0.25"
"36007","travel",3,0.018018018018018,"0.25"
"36008","traveled",3,0.027027027027027,"0.25"
"36009","traveler",3,0.00900900900900901,"0.25"
"36010","travels",3,0,"0.25"
"36011","traversed",3,0,"0.25"
"36012","traversing",3,0,"0.25"
"36013","tread",3,0,"0.25"
"36014","treading",3,0,"0.25"
"36015","treason",3,0,"0.25"
"36016","treasure",3,0,"0.25"
"36017","treasured",3,0,"0.25"
"36018","treasures",3,0,"0.25"
"36019","treasureu",3,0.00900900900900901,"0.25"
"36020","treasury",3,0,"0.25"
"36021","treat",3,0.027027027027027,"0.25"
"36022","treated",3,0.018018018018018,"0.25"
"36023","treaties",3,0.018018018018018,"0.25"
"36024","treating",3,0.00900900900900901,"0.25"
"36025","treatment",3,0.00900900900900901,"0.25"
"36026","treats",3,0,"0.25"
"36027","treaty",3,0.027027027027027,"0.25"
"36028","tree",3,0,"0.25"
"36029","tremble",3,0,"0.25"
"36030","trembling",3,0,"0.25"
"36031","tremendous",3,0.00900900900900901,"0.25"
"36032","trend",3,0.018018018018018,"0.25"
"36033","treptow",3,0,"0.25"
"36034","trespass",3,0,"0.25"
"36035","trial",3,0,"0.25"
"36036","trials",3,0,"0.25"
"36037","tribe",3,0.00900900900900901,"0.25"
"36038","tribes",3,0,"0.25"
"36039","tribulation",3,0.00900900900900901,"0.25"
"36040","tribunal",3,0.027027027027027,"0.25"
"36041","tribunalestablished",3,0.00900900900900901,"0.25"
"36042","tribunals",3,0,"0.25"
"36043","tributary",3,0,"0.25"
"36044","tribute",3,0,"0.25"
"36045","trick",3,0,"0.25"
"36046","tried",3,0.00900900900900901,"0.25"
"36047","trifling",3,0,"0.25"
"36048","trillions",3,0,"0.25"
"36049","trim",3,0,"0.25"
"36050","triple",3,0,"0.25"
"36051","triumph",3,0.027027027027027,"0.25"
"36052","triumphant",3,0,"0.25"
"36053","triumphantly",3,0.00900900900900901,"0.25"
"36054","triumphed",3,0.00900900900900901,"0.25"
"36055","triumphs",3,0.00900900900900901,"0.25"
"36056","troops",3,0,"0.25"
"36057","tropic",3,0,"0.25"
"36058","troubled",3,0.00900900900900901,"0.25"
"36059","troubles",3,0,"0.25"
"36060","troublesome",3,0,"0.25"
"36061","truce",3,0,"0.25"
"36062","truck",3,0,"0.25"
"36063","truculence",3,0,"0.25"
"36064","true",3,0.135135135135135,"0.25"
"36065","trueeight",3,0.00900900900900901,"0.25"
"36066","truest",3,0.00900900900900901,"0.25"
"36067","truly",3,0.027027027027027,"0.25"
"36068","truman",3,0.00900900900900901,"0.25"
"36069","trumpet",3,0.00900900900900901,"0.25"
"36070","trumpets",3,0.00900900900900901,"0.25"
"36071","trust",3,0.0900900900900901,"0.25"
"36072","trusted",3,0,"0.25"
"36073","trustees",3,0.00900900900900901,"0.25"
"36074","trustful",3,0,"0.25"
"36075","trusting",3,0.018018018018018,"0.25"
"36076","trusts",3,0,"0.25"
"36077","truth",3,0.0720720720720721,"0.25"
"36078","truths",3,0.0630630630630631,"0.25"
"36079","truthsu",3,0.00900900900900901,"0.25"
"36080","truthuwhether",3,0,"0.25"
"36081","trying",3,0.00900900900900901,"0.25"
"36082","tumults",3,0.00900900900900901,"0.25"
"36083","tumultuous",3,0,"0.25"
"36084","tunnels",3,0,"0.25"
"36085","turbulence",3,0,"0.25"
"36086","turmoil",3,0.018018018018018,"0.25"
"36087","turn",3,0.0540540540540541,"0.25"
"36088","turned",3,0.00900900900900901,"0.25"
"36089","turning",3,0.00900900900900901,"0.25"
"36090","turns",3,0,"0.25"
"36091","tutor",3,0,"0.25"
"36092","twelve",3,0,"0.25"
"36093","twenty",3,0,"0.25"
"36094","twentyeight",3,0,"0.25"
"36095","twentyfive",3,0.00900900900900901,"0.25"
"36096","twentyfour",3,0,"0.25"
"36097","twentysixth",3,0,"0.25"
"36098","twice",3,0,"0.25"
"36099","twilight",3,0.018018018018018,"0.25"
"36100","twoparty",3,0,"0.25"
"36101","twothirds",3,0,"0.25"
"36102","type",3,0.045045045045045,"0.25"
"36103","tyrannical",3,0,"0.25"
"36104","tyranny",3,0.0990990990990991,"0.25"
"36105","tyrant",3,0,"0.25"
"36106","tyrants",3,0.00900900900900901,"0.25"
"36107","ultimate",3,0.018018018018018,"0.25"
"36108","ultimately",3,0.018018018018018,"0.25"
"36109","umpire",3,0,"0.25"
"36110","unabashed",3,0,"0.25"
"36111","unabated",3,0.00900900900900901,"0.25"
"36112","unable",3,0.00900900900900901,"0.25"
"36113","unaccounted",3,0,"0.25"
"36114","unadjusted",3,0,"0.25"
"36115","unafraid",3,0.00900900900900901,"0.25"
"36116","unaided",3,0,"0.25"
"36117","unalienable",3,0.00900900900900901,"0.25"
"36118","unalloyed",3,0,"0.25"
"36119","unameless",3,0.00900900900900901,"0.25"
"36120","unanimity",3,0.00900900900900901,"0.25"
"36121","unanimous",3,0,"0.25"
"36122","unanswerably",3,0,"0.25"
"36123","unassailed",3,0,"0.25"
"36124","unauthorized",3,0,"0.25"
"36125","unavoidable",3,0,"0.25"
"36126","unavoidably",3,0,"0.25"
"36127","unbalanced",3,0,"0.25"
"36128","unbending",3,0,"0.25"
"36129","unbiased",3,0,"0.25"
"36130","unborn",3,0,"0.25"
"36131","unbounded",3,0,"0.25"
"36132","unbroken",3,0,"0.25"
"36133","uncanny",3,0,"0.25"
"36134","unceasing",3,0,"0.25"
"36135","unceasingly",3,0,"0.25"
"36136","uncertain",3,0.027027027027027,"0.25"
"36137","uncertainty",3,0.018018018018018,"0.25"
"36138","unchanged",3,0,"0.25"
"36139","unchanging",3,0,"0.25"
"36140","uncharitableness",3,0,"0.25"
"36141","uncivilized",3,0,"0.25"
"36142","unclench",3,0.00900900900900901,"0.25"
"36143","unclimbed",3,0,"0.25"
"36144","uncomplaining",3,0,"0.25"
"36145","uncompromising",3,0,"0.25"
"36146","unconnected",3,0,"0.25"
"36147","unconquerable",3,0.00900900900900901,"0.25"
"36148","unconstitutional",3,0,"0.25"
"36149","uncontrollable",3,0,"0.25"
"36150","uncontrolled",3,0,"0.25"
"36151","uncorrupted",3,0.00900900900900901,"0.25"
"36152","uncounted",3,0.00900900900900901,"0.25"
"36153","uncovered",3,0,"0.25"
"36154","uncrossed",3,0,"0.25"
"36155","undauntedly",3,0,"0.25"
"36156","undelayed",3,0.00900900900900901,"0.25"
"36157","undercurrent",3,0,"0.25"
"36158","underdeveloped",3,0,"0.25"
"36159","undergoing",3,0,"0.25"
"36160","underlies",3,0,"0.25"
"36161","undermine",3,0.00900900900900901,"0.25"
"36162","undermines",3,0.00900900900900901,"0.25"
"36163","underneath",3,0,"0.25"
"36164","understand",3,0.0810810810810811,"0.25"
"36165","understandable",3,0,"0.25"
"36166","understanding",3,0.0630630630630631,"0.25"
"36167","understandingamerica",3,0,"0.25"
"36168","understandings",3,0,"0.25"
"36169","understands",3,0.00900900900900901,"0.25"
"36170","understood",3,0.0540540540540541,"0.25"
"36171","undertake",3,0.018018018018018,"0.25"
"36172","undertaken",3,0.018018018018018,"0.25"
"36173","undertaking",3,0,"0.25"
"36174","undertakings",3,0.00900900900900901,"0.25"
"36175","undertone",3,0.00900900900900901,"0.25"
"36176","undeserved",3,0.00900900900900901,"0.25"
"36177","undeveloped",3,0.00900900900900901,"0.25"
"36178","undeviating",3,0,"0.25"
"36179","undiminished",3,0.00900900900900901,"0.25"
"36180","undisturbed",3,0,"0.25"
"36181","undo",3,0.00900900900900901,"0.25"
"36182","undoing",3,0.00900900900900901,"0.25"
"36183","undone",3,0.00900900900900901,"0.25"
"36184","undoubted",3,0,"0.25"
"36185","undoubtedly",3,0.00900900900900901,"0.25"
"36186","undue",3,0,"0.25"
"36187","unduly",3,0,"0.25"
"36188","uneconomical",3,0.00900900900900901,"0.25"
"36189","uneducated",3,0,"0.25"
"36190","unemployed",3,0.00900900900900901,"0.25"
"36191","unemployment",3,0,"0.25"
"36192","unequal",3,0.00900900900900901,"0.25"
"36193","unequaled",3,0,"0.25"
"36194","unequivocal",3,0,"0.25"
"36195","unerring",3,0.00900900900900901,"0.25"
"36196","unessential",3,0,"0.25"
"36197","unexaggerated",3,0,"0.25"
"36198","unexampled",3,0,"0.25"
"36199","unexceptionable",3,0,"0.25"
"36200","unexpected",3,0,"0.25"
"36201","unexplained",3,0.00900900900900901,"0.25"
"36202","unexplored",3,0,"0.25"
"36203","unfailing",3,0,"0.25"
"36204","unfailingamid",3,0,"0.25"
"36205","unfair",3,0,"0.25"
"36206","unfairly",3,0,"0.25"
"36207","unfaithful",3,0,"0.25"
"36208","unfaltering",3,0,"0.25"
"36209","unfavorable",3,0,"0.25"
"36210","unfeeling",3,0.00900900900900901,"0.25"
"36211","unfinished",3,0.00900900900900901,"0.25"
"36212","unfitness",3,0,"0.25"
"36213","unflinching",3,0,"0.25"
"36214","unfocused",3,0,"0.25"
"36215","unfolded",3,0,"0.25"
"36216","unfolding",3,0.00900900900900901,"0.25"
"36217","unfolds",3,0.00900900900900901,"0.25"
"36218","unforeseen",3,0,"0.25"
"36219","unfortunate",3,0.00900900900900901,"0.25"
"36220","unfortunately",3,0,"0.25"
"36221","unfounded",3,0,"0.25"
"36222","unfriendly",3,0,"0.25"
"36223","unfulfilled",3,0,"0.25"
"36224","unfurl",3,0,"0.25"
"36225","unfurling",3,0,"0.25"
"36226","ungrateful",3,0,"0.25"
"36227","ungrudging",3,0,"0.25"
"36228","unhallowed",3,0,"0.25"
"36229","unhampered",3,0.00900900900900901,"0.25"
"36230","unhappily",3,0.00900900900900901,"0.25"
"36231","unhappy",3,0,"0.25"
"36232","unheeded",3,0,"0.25"
"36233","unheededeconomy",3,0,"0.25"
"36234","unhesitatingly",3,0.00900900900900901,"0.25"
"36235","unhonored",3,0.00900900900900901,"0.25"
"36236","unification",3,0,"0.25"
"36237","uniform",3,0.00900900900900901,"0.25"
"36238","uniformly",3,0,"0.25"
"36239","unify",3,0,"0.25"
"36240","unifying",3,0.00900900900900901,"0.25"
"36241","unimagined",3,0.00900900900900901,"0.25"
"36242","unimpaired",3,0,"0.25"
"36243","unimpressive",3,0,"0.25"
